Sample 1706: No. iterations = 3, Error = 0.000445251
Sample 1707: No. iterations = 2, Error = 0.000341428
Sample 1708: No. iterations = 1, Error = 0.000874075
Sample 1709: No. iterations = 1, Error = 0.000357116
Sample 1710: No. iterations = 7, Error = 6.65303e-05
Sample 1711: No. iterations = 1, Error = 0.000532646
Sample 1712: No. iterations = 8, Error = 0.000274611
Sample 1713: No. iterations = 10, Error = 0.000450064
Sample 1714: No. iterations = 4, Error = 0.000327387
Sample 1715: No. iterations = 77, Error = 0.000694355
Sample 1716: No. iterations = 1, Error = 5.22366e-05
Sample 1717: No. iterations = 38, Error = 0.000490713
Sample 1718: No. iterations = 10, Error = 0.000736414
Sample 1719: No. iterations = 52, Error = 0.000256108
Sample 1720: No. iterations = 1, Error = 0.000220085
Sample 1721: No. iterations = 33, Error = 0.000935857
Sample 1722: No. iterations = 37, Error = 0.00014271
Sample 1723: No. iterations = 45, Error = 0.000770455
Sample 1724: No. iterations = 3, Error = 5.4512e-05
Sample 1725: No. iterations = 52, Error = 0.000949116
Sample 1726: No. iterations = 5, Error = 0.000330624
Sample 1727: No. iterations = 3, Error = 0.00050299
Sample 1728: No. iterations = 9, Error = 0.000705881
Sample 1729: No. iterations = 2, Error = 0.000401644
Sample 1730: No. iterations = 25, Error = 0.000967008
Sample 1731: No. iterations = 42, Error = 0.000528603
Sample 1732: No. iterations = 22, Error = 0.000303382
Sample 1733: No. iterations = 28, Error = 0.000145438
Sample 1734: No. iterations = 6, Error = 0.000937889
Sample 1735: No. iterations = 2, Error = 0.000179207
Sample 1736: No. iterations = 4, Error = 0.000252891
Sample 1737: No. iterations = 22, Error = 0.000354665
Sample 1738: No. iterations = 43, Error = 0.00066731
Sample 1739: No. iterations = 18, Error = 0.000814535
Sample 1740: No. iterations = 10, Error = 0.000499817
Sample 1741: No. iterations = 45, Error = 0.000312937
Sample 1742: No. iterations = 49, Error = 0.000912218
Sample 1743: No. iterations = 12, Error = 0.000701228
Sample 1744: No. iterations = 22, Error = 0.000191251
Sample 1745: No. iterations = 94, Error = 0.000923987
Sample 1746: No. iterations = 1, Error = 0.000446965
Sample 1747: No. iterations = 2, Error = 0.000139075
Sample 1748: No. iterations = 66, Error = 0.000702487
Sample 1749: No. iterations = 39, Error = 0.000328894
Sample 1750: No. iterations = 7, Error = 0.000383371
Sample 1751: No. iterations = 107, Error = 0.000954819
Sample 1752: No. iterations = 17, Error = 0.000355828
Sample 1753: No. iterations = 58, Error = 0.000492938
Sample 1754: No. iterations = 3, Error = 0.000301908
Sample 1755: No. iterations = 1, Error = 0.000136005
Sample 1756: No. iterations = 7, Error = 0.000846885
Sample 1757: No. iterations = 86, Error = 0.000840977
Sample 1758: No. iterations = 44, Error = 0.000243589
Sample 1759: No. iterations = 139, Error = 0.000906963
Sample 1760: No. iterations = 40, Error = 0.000503758
Sample 1761: No. iterations = 2, Error = 0.000237271
Sample 1762: No. iterations = 2, Error = 8.81314e-05
Sample 1763: No. iterations = 6, Error = 0.00041122
Sample 1764: No. iterations = 24, Error = 0.000748339
Sample 1765: No. iterations = 35, Error = 0.000522772
Sample 1766: No. iterations = 30, Error = 0.000969447
Sample 1767: No. iterations = 23, Error = 0.00087008
Sample 1768: No. iterations = 1, Error = 0.000737994
Sample 1769: No. iterations = 7, Error = 0.000316258
Sample 1770: No. iterations = 33, Error = 7.66797e-05
Sample 1771: No. iterations = 5, Error = 0.000438682
Sample 1772: No. iterations = 1, Error = 4.51434e-05
Sample 1773: No. iterations = 232, Error = 0.000629747
Sample 1774: No. iterations = 4, Error = 0.000327907
Sample 1775: No. iterations = 29, Error = 0.000562966
Sample 1776: No. iterations = 2, Error = 0.000179839
Sample 1777: No. iterations = 13, Error = 0.000897135
Sample 1778: No. iterations = 1, Error = 0.000238864
Sample 1779: No. iterations = 17, Error = 0.000408843
Sample 1780: No. iterations = 2, Error = 7.29819e-06
Sample 1781: No. iterations = 4, Error = 1.08692e-05
Sample 1782: No. iterations = 1, Error = 4.32473e-05
Sample 1783: No. iterations = 40, Error = 0.000880944
Sample 1784: No. iterations = 5, Error = 0.000850087
Sample 1785: No. iterations = 162, Error = 0.000797725
Sample 1786: No. iterations = 135, Error = 0.000931092
Sample 1787: No. iterations = 44, Error = 0.000308679
Sample 1788: No. iterations = 8, Error = 0.000673499
Sample 1789: No. iterations = 33, Error = 0.000593549
Sample 1790: No. iterations = 1, Error = 8.26731e-05
Sample 1791: No. iterations = 27, Error = 0.000327087
Sample 1792: No. iterations = 1, Error = 0.000518456
Sample 1793: No. iterations = 3, Error = 3.76595e-05
Sample 1794: No. iterations = 1, Error = 0.000278238
Sample 1795: No. iterations = 52, Error = 0.000687519
Sample 1796: No. iterations = 53, Error = 0.000100096
Sample 1797: No. iterations = 3, Error = 0.000673701
Sample 1798: No. iterations = 1, Error = 0.000743324
Sample 1799: No. iterations = 7, Error = 0.000802346
Sample 1800: No. iterations = 8, Error = 0.000616094
Sample 1801: No. iterations = 7, Error = 0.000653017
Sample 1802: No. iterations = 1, Error = 6.61511e-05
Sample 1803: No. iterations = 3, Error = 0.000457709
Sample 1804: No. iterations = 1, Error = 0.00070041
Sample 1805: No. iterations = 47, Error = 0.000703321
Sample 1806: No. iterations = 19, Error = 0.000607206
Sample 1807: No. iterations = 66, Error = 0.000758616
Sample 1808: No. iterations = 1, Error = 0.000771025
Sample 1809: No. iterations = 10, Error = 0.000812285
Sample 1810: No. iterations = 2, Error = 1.46135e-05
Sample 1811: No. iterations = 4, Error = 0.000124096
Sample 1812: No. iterations = 33, Error = 0.00040472
Sample 1813: No. iterations = 91, Error = 0.000581916
Sample 1814: No. iterations = 2, Error = 0.000799402
Sample 1815: No. iterations = 82, Error = 0.000528292
Sample 1816: No. iterations = 5, Error = 0.000225117
Sample 1817: No. iterations = 22, Error = 0.000966361
Sample 1818: No. iterations = 15, Error = 0.000242855
Sample 1819: No. iterations = 1, Error = 0.000159053
Sample 1820: No. iterations = 30, Error = 0.000350248
Sample 1821: No. iterations = 66, Error = 0.000243319
Sample 1822: No. iterations = 27, Error = 0.000800887
Sample 1823: No. iterations = 2, Error = 0.000894261
Sample 1824: No. iterations = 49, Error = 0.000481717
Sample 1825: No. iterations = 101, Error = 0.000253664
Sample 1826: No. iterations = 1, Error = 5.51409e-05
Sample 1827: No. iterations = 66, Error = 0.000266431
Sample 1828: No. iterations = 21, Error = 0.000790478
Sample 1829: No. iterations = 8, Error = 0.000908203
Sample 1830: No. iterations = 36, Error = 0.000304481
Sample 1831: No. iterations = 10, Error = 0.000516437
Sample 1832: No. iterations = 1, Error = 0.000502289
Sample 1833: No. iterations = 3, Error = 0.000339826
Sample 1834: No. iterations = 1, Error = 3.42283e-05
Sample 1835: No. iterations = 31, Error = 0.000719367
Sample 1836: No. iterations = 41, Error = 0.000509611
Sample 1837: No. iterations = 42, Error = 0.000526646
Sample 1838: No. iterations = 8, Error = 0.000313486
Sample 1839: No. iterations = 4, Error = 0.000934046
Sample 1840: No. iterations = 116, Error = 0.000773192
Sample 1841: No. iterations = 40, Error = 0.000964277
Sample 1842: No. iterations = 2, Error = 0.000691738
Sample 1843: No. iterations = 4, Error = 0.000977734
Sample 1844: No. iterations = 37, Error = 0.000155065
Sample 1845: No. iterations = 2, Error = 0.000116322
Sample 1846: No. iterations = 2, Error = 0.000483794
Sample 1847: No. iterations = 103, Error = 0.000680693
Sample 1848: No. iterations = 1, Error = 0.000565311
Sample 1849: No. iterations = 1, Error = 0.000600436
Sample 1850: No. iterations = 3, Error = 0.000258771
Sample 1851: No. iterations = 67, Error = 0.000938766
Sample 1852: No. iterations = 41, Error = 0.000774738
Sample 1853: No. iterations = 101, Error = 0.000783011
Sample 1854: No. iterations = 30, Error = 0.000964828
Sample 1855: No. iterations = 217, Error = 0.000298657
Sample 1856: No. iterations = 56, Error = 0.000338022
Sample 1857: No. iterations = 102, Error = 0.000694712
Sample 1858: No. iterations = 25, Error = 0.000564789
Sample 1859: No. iterations = 1, Error = 3.88513e-05
Sample 1860: No. iterations = 61, Error = 0.000662468
Sample 1861: No. iterations = 6, Error = 0.000499698
Sample 1862: No. iterations = 17, Error = 0.000293961
Sample 1863: No. iterations = 14, Error = 0.000249327
Sample 1864: No. iterations = 195, Error = 0.000451277
Sample 1865: No. iterations = 146, Error = 0.000333112
Sample 1866: No. iterations = 1, Error = 0.000316647
Sample 1867: No. iterations = 68, Error = 0.000720319
Sample 1868: No. iterations = 7, Error = 0.000292964
Sample 1869: No. iterations = 34, Error = 7.23768e-05
Sample 1870: No. iterations = 1, Error = 0.000349059
Sample 1871: No. iterations = 50, Error = 0.000258694
Sample 1872: No. iterations = 38, Error = 0.000194216
Sample 1873: No. iterations = 16, Error = 0.000694959
Sample 1874: No. iterations = 30, Error = 0.000889137
Sample 1875: No. iterations = 20, Error = 0.00040656
Sample 1876: No. iterations = 102, Error = 0.000703505
Sample 1877: No. iterations = 33, Error = 0.000649759
Sample 1878: No. iterations = 10, Error = 0.000706986
Sample 1879: No. iterations = 4, Error = 0.000499434
Sample 1880: No. iterations = 8, Error = 0.000522107
Sample 1881: No. iterations = 63, Error = 0.000673247
Sample 1882: No. iterations = 5, Error = 0.000904255
Sample 1883: No. iterations = 12, Error = 0.000503041
Sample 1884: No. iterations = 5, Error = 5.51783e-05
Sample 1885: No. iterations = 15, Error = 0.000407296
Sample 1886: No. iterations = 4, Error = 0.00034761
Sample 1887: No. iterations = 25, Error = 0.00088993
Sample 1888: No. iterations = 25, Error = 0.000561716
Sample 1889: No. iterations = 56, Error = 0.000787627
Sample 1890: No. iterations = 3, Error = 0.000795254
Sample 1891: No. iterations = 19, Error = 0.000637492
Sample 1892: No. iterations = 20, Error = 0.000756632
Sample 1893: No. iterations = 40, Error = 0.000150395
Sample 1894: No. iterations = 1, Error = 0.000420229
Sample 1895: No. iterations = 2, Error = 0.000875948
Sample 1896: No. iterations = 13, Error = 0.000919461
Sample 1897: No. iterations = 57, Error = 0.000926137
Sample 1898: No. iterations = 1, Error = 0.00043711
Sample 1899: No. iterations = 15, Error = 0.000922645
Sample 1900: No. iterations = 37, Error = 0.00062384
Sample 1901: No. iterations = 6, Error = 0.00077856
Sample 1902: No. iterations = 17, Error = 0.000914435
Sample 1903: No. iterations = 28, Error = 0.000863497
Sample 1904: No. iterations = 60, Error = 0.000469567
Sample 1905: No. iterations = 109, Error = 0.000656497
Sample 1906: No. iterations = 18, Error = 0.000794809
Sample 1907: No. iterations = 80, Error = 0.000300341
Sample 1908: No. iterations = 1, Error = 0.000753491
Sample 1909: No. iterations = 29, Error = 0.000937744
Sample 1910: No. iterations = 23, Error = 0.000798159
Sample 1911: No. iterations = 2, Error = 0.000328623
Sample 1912: No. iterations = 2, Error = 0.000559561
Sample 1913: No. iterations = 50, Error = 0.000391013
Sample 1914: No. iterations = 81, Error = 0.000551293
Sample 1915: No. iterations = 72, Error = 0.00041138
Sample 1916: No. iterations = 28, Error = 0.000850556
Sample 1917: No. iterations = 55, Error = 0.000916344
Sample 1918: No. iterations = 34, Error = 0.00055305
Sample 1919: No. iterations = 13, Error = 8.91908e-05
Sample 1920: No. iterations = 17, Error = 0.000995875
Sample 1921: No. iterations = 58, Error = 0.000713741
Sample 1922: No. iterations = 49, Error = 0.000690997
Sample 1923: No. iterations = 1, Error = 0.000406316
Sample 1924: No. iterations = 46, Error = 0.000236821
Sample 1925: No. iterations = 41, Error = 0.000597574
Sample 1926: No. iterations = 5, Error = 0.000916831
Sample 1927: No. iterations = 18, Error = 0.000174609
Sample 1928: No. iterations = 3, Error = 0.000989289
Sample 1929: No. iterations = 82, Error = 0.000364251
Sample 1930: No. iterations = 73, Error = 0.000949598
Sample 1931: No. iterations = 14, Error = 0.000269563
Sample 1932: No. iterations = 62, Error = 0.000470005
Sample 1933: No. iterations = 4, Error = 0.000778156
Sample 1934: No. iterations = 1, Error = 5.76402e-05
Sample 1935: No. iterations = 41, Error = 0.000806282
Sample 1936: No. iterations = 70, Error = 0.000355037
Sample 1937: No. iterations = 3, Error = 0.000620641
Sample 1938: No. iterations = 59, Error = 0.000856516
Sample 1939: No. iterations = 5, Error = 0.000553346
Sample 1940: No. iterations = 40, Error = 0.000365907
Sample 1941: No. iterations = 63, Error = 0.000825314
Sample 1942: No. iterations = 4, Error = 0.000448476
Sample 1943: No. iterations = 9, Error = 0.00023513
Sample 1944: No. iterations = 6, Error = 0.000794566
Sample 1945: No. iterations = 67, Error = 0.000336013
Sample 1946: No. iterations = 3, Error = 4.39896e-05
Sample 1947: No. iterations = 41, Error = 1.70469e-05
Sample 1948: No. iterations = 5, Error = 0.000807272
Sample 1949: No. iterations = 113, Error = 0.000816756
Sample 1950: No. iterations = 72, Error = 0.000412759
Sample 1951: No. iterations = 36, Error = 0.000839471
Sample 1952: No. iterations = 1, Error = 0.000409018
Sample 1953: No. iterations = 31, Error = 0.000641601
Sample 1954: No. iterations = 8, Error = 0.00022259
Sample 1955: No. iterations = 3, Error = 0.000199433
Sample 1956: No. iterations = 15, Error = 0.000886087
Sample 1957: No. iterations = 7, Error = 0.00021454
Sample 1958: No. iterations = 1, Error = 7.36289e-05
Sample 1959: No. iterations = 1, Error = 0.000292662
Sample 1960: No. iterations = 86, Error = 0.000391855
Sample 1961: No. iterations = 2, Error = 1.29209e-05
Sample 1962: No. iterations = 5, Error = 0.00053952
Sample 1963: No. iterations = 54, Error = 0.000653921
Sample 1964: No. iterations = 17, Error = 0.000227561
Sample 1965: No. iterations = 73, Error = 0.000140914
Sample 1966: No. iterations = 4, Error = 0.000472012
Sample 1967: No. iterations = 1, Error = 0.000447681
Sample 1968: No. iterations = 10, Error = 0.000574047
Sample 1969: No. iterations = 81, Error = 0.000292822
Sample 1970: No. iterations = 3, Error = 0.000470491
Sample 1971: No. iterations = 4, Error = 0.000851794
Sample 1972: No. iterations = 33, Error = 0.000657263
Sample 1973: No. iterations = 18, Error = 0.000105301
Sample 1974: No. iterations = 89, Error = 0.000111907
Sample 1975: No. iterations = 88, Error = 0.000503822
Sample 1976: No. iterations = 27, Error = 0.000510565
Sample 1977: No. iterations = 4, Error = 0.000451234
Sample 1978: No. iterations = 5, Error = 0.000492283
Sample 1979: No. iterations = 61, Error = 0.000373999
Sample 1980: No. iterations = 2, Error = 0.000566781
Sample 1981: No. iterations = 2, Error = 0.00075458
Sample 1982: No. iterations = 136, Error = 0.000857454
Sample 1983: No. iterations = 88, Error = 0.000343872
Sample 1984: No. iterations = 5, Error = 0.000333892
Sample 1985: No. iterations = 94, Error = 0.000399945
Sample 1986: No. iterations = 4, Error = 0.000518401
Sample 1987: No. iterations = 5, Error = 0.000532176
Sample 1988: No. iterations = 11, Error = 0.000797902
Sample 1989: No. iterations = 30, Error = 0.000299335
Sample 1990: No. iterations = 12, Error = 0.000599072
Sample 1991: No. iterations = 58, Error = 0.000607105
Sample 1992: No. iterations = 4, Error = 0.000267177
Sample 1993: No. iterations = 31, Error = 0.000182684
Sample 1994: No. iterations = 49, Error = 0.000159455
Sample 1995: No. iterations = 51, Error = 0.000717801
Sample 1996: No. iterations = 3, Error = 0.000272442
Sample 1997: No. iterations = 13, Error = 0.000564814
Sample 1998: No. iterations = 2, Error = 0.000700057
Sample 1999: No. iterations = 48, Error = 0.000982253
Sample 2000: No. iterations = 5, Error = 0.000396492
Sample 2001: No. iterations = 75, Error = 0.000214622
Sample 2002: No. iterations = 89, Error = 0.000806023
Sample 2003: No. iterations = 61, Error = 0.00094083
Sample 2004: No. iterations = 35, Error = 0.000435359
Sample 2005: No. iterations = 1, Error = 0.000244911
Sample 2006: No. iterations = 2, Error = 0.000653247
Sample 2007: No. iterations = 63, Error = 0.000632277
Sample 2008: No. iterations = 1, Error = 0.000285997
Sample 2009: No. iterations = 1, Error = 0.000268485
Sample 2010: No. iterations = 3, Error = 0.000143449
Sample 2011: No. iterations = 111, Error = 0.000713655
Sample 2012: No. iterations = 38, Error = 0.000237086
Sample 2013: No. iterations = 7, Error = 0.000897152
Sample 2014: No. iterations = 13, Error = 0.000622974
Sample 2015: No. iterations = 149, Error = 0.000554716
Sample 2016: No. iterations = 62, Error = 0.000643245
Sample 2017: No. iterations = 39, Error = 0.0006421
Sample 2018: No. iterations = 24, Error = 0.000307243
Sample 2019: No. iterations = 30, Error = 0.000660466
Sample 2020: No. iterations = 2, Error = 0.00090784
Sample 2021: No. iterations = 7, Error = 0.000763135
Sample 2022: No. iterations = 2, Error = 0.000745146
Sample 2023: No. iterations = 10, Error = 9.45793e-05
Sample 2024: No. iterations = 18, Error = 0.000881874
Sample 2025: No. iterations = 2, Error = 4.14291e-05
Sample 2026: No. iterations = 21, Error = 0.000114973
Sample 2027: No. iterations = 42, Error = 0.000695167
Sample 2028: No. iterations = 1, Error = 2.89875e-05
Sample 2029: No. iterations = 149, Error = 0.000851168
Sample 2030: No. iterations = 47, Error = 0.000722838
Sample 2031: No. iterations = 408, Error = 0.000471756
Sample 2032: No. iterations = 67, Error = 0.000440915
Sample 2033: No. iterations = 42, Error = 0.000240844
Sample 2034: No. iterations = 93, Error = 0.000984285
Sample 2035: No. iterations = 304, Error = 0.00043718
Sample 2036: No. iterations = 29, Error = 0.000254978
Sample 2037: No. iterations = 6, Error = 7.67761e-05
Sample 2038: No. iterations = 21, Error = 0.00093648
Sample 2039: No. iterations = 1, Error = 0.000164772
Sample 2040: No. iterations = 57, Error = 0.000230735
Sample 2041: No. iterations = 106, Error = 0.000444302
Sample 2042: No. iterations = 33, Error = 0.000673113
Sample 2043: No. iterations = 69, Error = 0.000852085
Sample 2044: No. iterations = 3, Error = 0.00071554
Sample 2045: No. iterations = 117, Error = 0.000817255
Sample 2046: No. iterations = 1, Error = 0.000170595
Sample 2047: No. iterations = 65, Error = 0.0007588
Sample 2048: No. iterations = 8, Error = 0.000209912
Sample 2049: No. iterations = 1, Error = 0.000497469
Sample 2050: No. iterations = 9, Error = 0.000660296
Sample 2051: No. iterations = 12, Error = 0.000989566
Sample 2052: No. iterations = 4, Error = 0.00050675
Sample 2053: No. iterations = 9, Error = 0.000972686
Sample 2054: No. iterations = 1, Error = 0.000397875
Sample 2055: No. iterations = 7, Error = 0.000288585
Sample 2056: No. iterations = 1, Error = 0.000268356
Sample 2057: No. iterations = 65, Error = 0.000582473
Sample 2058: No. iterations = 7, Error = 0.000940173
Sample 2059: No. iterations = 11, Error = 0.000336422
Sample 2060: No. iterations = 3, Error = 0.000373928
Sample 2061: No. iterations = 26, Error = 0.000412647
Sample 2062: No. iterations = 46, Error = 0.000648406
Sample 2063: No. iterations = 2, Error = 0.000482023
Sample 2064: No. iterations = 1, Error = 0.000380058
Sample 2065: No. iterations = 193, Error = 0.000162044
Sample 2066: No. iterations = 12, Error = 0.000417212
Sample 2067: No. iterations = 61, Error = 0.000503036
Sample 2068: No. iterations = 2, Error = 6.66159e-05
Sample 2069: No. iterations = 34, Error = 0.000502471
Sample 2070: No. iterations = 3, Error = 0.000770994
Sample 2071: No. iterations = 64, Error = 0.000907426
Sample 2072: No. iterations = 79, Error = 0.000933897
Sample 2073: No. iterations = 26, Error = 0.000524974
Sample 2074: No. iterations = 101, Error = 0.000958609
Sample 2075: No. iterations = 55, Error = 0.000992655
Sample 2076: No. iterations = 27, Error = 0.000802752
Sample 2077: No. iterations = 21, Error = 0.000572849
Sample 2078: No. iterations = 7, Error = 0.000438108
Sample 2079: No. iterations = 512, Error = 0.467611
Sample 2080: No. iterations = 3, Error = 0.000225569
Sample 2081: No. iterations = 47, Error = 0.000362189
Sample 2082: No. iterations = 9, Error = 0.000490389
Sample 2083: No. iterations = 3, Error = 8.17211e-05
Sample 2084: No. iterations = 21, Error = 6.788e-05
Sample 2085: No. iterations = 11, Error = 0.000627424
Sample 2086: No. iterations = 11, Error = 0.000461867
Sample 2087: No. iterations = 29, Error = 0.000572386
Sample 2088: No. iterations = 15, Error = 0.000242631
Sample 2089: No. iterations = 13, Error = 0.000432329
Sample 2090: No. iterations = 1, Error = 0.000475182
Sample 2091: No. iterations = 1, Error = 2.21277e-06
Sample 2092: No. iterations = 1, Error = 0.000453963
Sample 2093: No. iterations = 100, Error = 0.000919701
Sample 2094: No. iterations = 6, Error = 0.000790067
Sample 2095: No. iterations = 34, Error = 0.000371692
Sample 2096: No. iterations = 1, Error = 0.000164007
Sample 2097: No. iterations = 2, Error = 0.000347172
Sample 2098: No. iterations = 19, Error = 0.000994087
Sample 2099: No. iterations = 394, Error = 0.000606125
Sample 2100: No. iterations = 23, Error = 0.000492116
Sample 2101: No. iterations = 3, Error = 0.000692172
Sample 2102: No. iterations = 102, Error = 0.000900582
Sample 2103: No. iterations = 39, Error = 0.000830806
Sample 2104: No. iterations = 17, Error = 0.000315977
Sample 2105: No. iterations = 7, Error = 0.000581902
Sample 2106: No. iterations = 14, Error = 4.50377e-05
Sample 2107: No. iterations = 2, Error = 8.12736e-06
Sample 2108: No. iterations = 1, Error = 3.78271e-05
Sample 2109: No. iterations = 86, Error = 0.000945774
Sample 2110: No. iterations = 21, Error = 0.000445182
Sample 2111: No. iterations = 6, Error = 0.000300488
Sample 2112: No. iterations = 1, Error = 0.000132612
Sample 2113: No. iterations = 2, Error = 0.000291827
Sample 2114: No. iterations = 28, Error = 0.000687733
Sample 2115: No. iterations = 4, Error = 0.00035836
Sample 2116: No. iterations = 2, Error = 0.000240356
Sample 2117: No. iterations = 5, Error = 0.000612382
Sample 2118: No. iterations = 26, Error = 0.000153336
Sample 2119: No. iterations = 1, Error = 0.00050177
Sample 2120: No. iterations = 14, Error = 0.000225791
Sample 2121: No. iterations = 5, Error = 0.000435719
Sample 2122: No. iterations = 1, Error = 1.98625e-05
Sample 2123: No. iterations = 17, Error = 0.000314509
Sample 2124: No. iterations = 47, Error = 0.000580976
Sample 2125: No. iterations = 27, Error = 0.000547622
Sample 2126: No. iterations = 95, Error = 0.000215502
Sample 2127: No. iterations = 55, Error = 0.000187513
Sample 2128: No. iterations = 10, Error = 0.000632192
Sample 2129: No. iterations = 3, Error = 0.000626659
Sample 2130: No. iterations = 1, Error = 3.51197e-05
Sample 2131: No. iterations = 1, Error = 2.10289e-06
Sample 2132: No. iterations = 3, Error = 6.81283e-05
Sample 2133: No. iterations = 27, Error = 0.00049959
Sample 2134: No. iterations = 11, Error = 0.000833492
Sample 2135: No. iterations = 123, Error = 0.000548147
Sample 2136: No. iterations = 19, Error = 0.000906049
Sample 2137: No. iterations = 1, Error = 0.000199119
Sample 2138: No. iterations = 49, Error = 0.000644312
Sample 2139: No. iterations = 2, Error = 0.000134829
Sample 2140: No. iterations = 27, Error = 0.000566296
Sample 2141: No. iterations = 1, Error = 0.000271538
Sample 2142: No. iterations = 57, Error = 0.000345599
Sample 2143: No. iterations = 2, Error = 9.55803e-05
Sample 2144: No. iterations = 42, Error = 3.5328e-05
Sample 2145: No. iterations = 11, Error = 0.000737745
Sample 2146: No. iterations = 23, Error = 0.000557545
Sample 2147: No. iterations = 3, Error = 0.000254294
Sample 2148: No. iterations = 2, Error = 0.000828263
Sample 2149: No. iterations = 30, Error = 0.000445491
Sample 2150: No. iterations = 1, Error = 4.25157e-05
Sample 2151: No. iterations = 34, Error = 0.000516562
Sample 2152: No. iterations = 1, Error = 0.000513551
Sample 2153: No. iterations = 14, Error = 0.000628968
Sample 2154: No. iterations = 3, Error = 0.000811974
Sample 2155: No. iterations = 2, Error = 3.04162e-05
Sample 2156: No. iterations = 3, Error = 8.20528e-05
Sample 2157: No. iterations = 11, Error = 0.000757902
Sample 2158: No. iterations = 14, Error = 0.000725973
Sample 2159: No. iterations = 4, Error = 0.000337594
Sample 2160: No. iterations = 10, Error = 0.000460425
Sample 2161: No. iterations = 3, Error = 0.000865892
Sample 2162: No. iterations = 2, Error = 0.000709512
Sample 2163: No. iterations = 2, Error = 6.26207e-05
Sample 2164: No. iterations = 4, Error = 0.000169188
Sample 2165: No. iterations = 84, Error = 0.000146705
Sample 2166: No. iterations = 30, Error = 0.000416333
Sample 2167: No. iterations = 2, Error = 0.000338882
Sample 2168: No. iterations = 4, Error = 0.000833125
Sample 2169: No. iterations = 61, Error = 0.000221704
Sample 2170: No. iterations = 40, Error = 0.000741638
Sample 2171: No. iterations = 113, Error = 0.000691912
Sample 2172: No. iterations = 5, Error = 0.000515502
Sample 2173: No. iterations = 22, Error = 0.000866395
Sample 2174: No. iterations = 1, Error = 0.000184184
Sample 2175: No. iterations = 6, Error = 0.000570574
Sample 2176: No. iterations = 4, Error = 6.06335e-05
Sample 2177: No. iterations = 8, Error = 0.000778057
Sample 2178: No. iterations = 4, Error = 5.72776e-05
Sample 2179: No. iterations = 1, Error = 0.000295356
Sample 2180: No. iterations = 6, Error = 0.000130106
Sample 2181: No. iterations = 31, Error = 0.000252116
Sample 2182: No. iterations = 3, Error = 6.397e-05
Sample 2183: No. iterations = 6, Error = 0.000942385
Sample 2184: No. iterations = 1, Error = 5.75068e-05
Sample 2185: No. iterations = 183, Error = 0.000634451
Sample 2186: No. iterations = 61, Error = 0.000191739
Sample 2187: No. iterations = 34, Error = 0.000115231
Sample 2188: No. iterations = 2, Error = 0.000538109
Sample 2189: No. iterations = 1, Error = 0.000680283
Sample 2190: No. iterations = 3, Error = 0.000156014
Sample 2191: No. iterations = 1, Error = 0.000342157
Sample 2192: No. iterations = 1, Error = 0.000525574
Sample 2193: No. iterations = 71, Error = 0.000976429
Sample 2194: No. iterations = 21, Error = 0.000655306
Sample 2195: No. iterations = 67, Error = 0.000955095
Sample 2196: No. iterations = 14, Error = 0.000723527
Sample 2197: No. iterations = 9, Error = 0.000233653
Sample 2198: No. iterations = 3, Error = 0.000240753
Sample 2199: No. iterations = 1, Error = 8.09843e-05
Sample 2200: No. iterations = 90, Error = 0.000690792
Sample 2201: No. iterations = 63, Error = 0.000510142
Sample 2202: No. iterations = 1, Error = 0.000416842
Sample 2203: No. iterations = 7, Error = 0.000908963
Sample 2204: No. iterations = 1, Error = 4.69622e-05
Sample 2205: No. iterations = 9, Error = 0.000550928
Sample 2206: No. iterations = 13, Error = 0.000867439
Sample 2207: No. iterations = 41, Error = 0.000995831
Sample 2208: No. iterations = 4, Error = 0.00023865
Sample 2209: No. iterations = 117, Error = 0.0007327
Sample 2210: No. iterations = 198, Error = 0.000272799
Sample 2211: No. iterations = 9, Error = 0.000230185
Sample 2212: No. iterations = 2, Error = 9.51857e-05
Sample 2213: No. iterations = 46, Error = 0.000589183
Sample 2214: No. iterations = 143, Error = 0.000799036
Sample 2215: No. iterations = 28, Error = 0.000137993
Sample 2216: No. iterations = 3, Error = 0.000832818
Sample 2217: No. iterations = 88, Error = 0.000618062
Sample 2218: No. iterations = 4, Error = 0.000997229
Sample 2219: No. iterations = 1, Error = 0.000564653
Sample 2220: No. iterations = 1, Error = 0.000704453
Sample 2221: No. iterations = 78, Error = 0.000482107
Sample 2222: No. iterations = 37, Error = 0.000548624
Sample 2223: No. iterations = 11, Error = 0.000444898
Sample 2224: No. iterations = 1, Error = 0.000553839
Sample 2225: No. iterations = 3, Error = 0.000212021
Sample 2226: No. iterations = 2, Error = 0.000955092
Sample 2227: No. iterations = 42, Error = 0.000480015
Sample 2228: No. iterations = 3, Error = 0.000957475
Sample 2229: No. iterations = 4, Error = 0.000324827
Sample 2230: No. iterations = 2, Error = 6.92726e-06
Sample 2231: No. iterations = 3, Error = 0.000558996
Sample 2232: No. iterations = 57, Error = 0.000879865
Sample 2233: No. iterations = 45, Error = 0.000123052
Sample 2234: No. iterations = 2, Error = 0.000185254
Sample 2235: No. iterations = 37, Error = 0.00034481
Sample 2236: No. iterations = 1, Error = 0.000464399
Sample 2237: No. iterations = 34, Error = 0.000412273
Sample 2238: No. iterations = 4, Error = 0.000685875
Sample 2239: No. iterations = 5, Error = 0.000458034
